timestamp,tipPressure,tipUpperRange,tipLowerRange,fingerPressure,fingerUpperRange,fingerLowerRange,angle,writtingSpeed,accX,accY,accZ,gyroX,gyroY,gyroZ
7074,0,170,30,5,170,30,32,5,-0.6195703148841858,0.2030664086341858,-0.8140722513198853,-0.6819846630096436,-5.288091659545898,-0.028549611568450928
7075,0,170,30,6,170,30,33,9,-0.7233300805091858,0.2340722680091858,-0.7671972513198853,-7.49114465713501,-1.4560306072235107,0.9027481079101562
7076,0,170,30,7,170,30,35,11,-0.6959863305091858,0.2487207055091858,-0.7789160013198853,3.119542121887207,4.192824363708496,-4.3186259269714355
7077,0,170,30,7,170,30,36,16,-0.7103906273841858,0.1818261742591858,-0.7713476419448853,-8.300305366516113,-1.7766411304473877,-6.578167915344238
7078,0,170,30,6,170,30,37,34,-0.6024804711341858,0.05560546740889549,-0.8179785013198853,25.089008331298828,2.7424428462982178,-6.990381717681885
7079,0,170,30,7,170,30,37,15,-0.7003808617591858,0.1969628930091858,-0.7520605325698853,3.6080918312072754,-3.165954113006592,8.246259689331055
7080,0,170,30,7,170,30,37,22,-0.6757226586341858,0.1579003930091858,-0.7977148294448853,-13.582748413085938,-4.830076217651367,-4.517099380493164
7081,0,170,30,7,170,30,37,9,-0.6532617211341858,0.1967187523841858,-0.8069921731948853,3.3485498428344727,-2.4331297874450684,-3.692671775817871
7082,0,170,30,5,170,30,38,91,-0.7333398461341858,0.1542382836341858,-0.7813574075698853,64.63098907470703,11.85694694519043,-14.761374473571777
7083,0,170,30,2,170,30,39,52,-0.7147851586341858,0.1625390648841858,-0.7779394388198853,-34.71251678466797,10.879847526550293,6.460000038146973
7084,0,170,30,1,170,30,40,27,-0.6454492211341858,0.07586914300918579,-0.8372656106948853,-20.37664031982422,-1.6087024211883545,5.772977352142334
7085,0,170,30,1,170,30,39,12,-0.6898828148841858,0.10882812738418579,-0.7862402200698853,2.5241222381591797,5.322595596313477,4.612671852111816
7086,0,170,30,1,170,30,38,35,-0.6837792992591858,0.2665429711341858,-0.7801367044448853,-20.468244552612305,-4.326259613037109,10.96381664276123
7087,0,170,30,1,170,30,39,7,-0.6386132836341858,0.11688476800918579,-0.8372656106948853,1.363816738128662,4.009618282318115,2.124122142791748
7088,0,170,30,2,170,30,38,2,-0.6881738305091858,0.1989160180091858,-0.7835546731948853,-0.5445801019668579,-0.570534348487854,0.96381676197052
7089,0,170,30,2,170,30,38,36,-0.7042871117591858,0.2448144555091858,-0.7684179544448853,-14.300305366516113,12.421832084655762,9.406564712524414
7090,0,170,30,3,170,30,39,5,-0.6557031273841858,0.2133203148841858,-0.8157812356948853,-1.2010687589645386,3.9638166427612305,-0.2880915701389313
7091,0,170,30,5,170,30,39,22,-0.6456933617591858,0.2194238305091858,-0.7977148294448853,-16.743053436279297,2.2080917358398438,3.7424428462982178
7092,0,170,30,6,170,30,39,10,-0.6361718773841858,0.2150292992591858,-0.8118749856948853,-0.8499236106872559,5.704274654388428,3.620305299758911
7093,0,170,30,7,170,30,39,4,-0.6466699242591858,0.2611718773841858,-0.8130956888198853,-1.6896182298660278,0.8035114407539368,-2.196488618850708
7094,0,170,30,7,170,30,38,3,-0.6454492211341858,0.2262597680091858,-0.8055273294448853,3.1348090171813965,0.4523664116859436,0.0019847452640533447
7095,0,170,30,7,170,30,38,3,-0.6188378930091858,0.2697167992591858,-0.8118749856948853,0.03557252883911133,1.9943511486053467,1.284427523612976
7096,0,170,30,6,170,30,38,1,-0.6640039086341858,0.1950097680091858,-0.8006445169448853,0.20351147651672363,0.5592365860939026,0.8416793942451477
7097,0,170,30,5,170,30,37,5,-0.6371484398841858,0.2413964867591858,-0.8052831888198853,-2.5751147270202637,-2.4331297874450684,0.7958778738975525
7098,0,170,30,5,170,30,37,2,-0.6356835961341858,0.2499414086341858,-0.8211523294448853,-0.3461068868637085,0.13175570964813232,1.9714504480361938
