timestamp,tipPressure,tipUpperRange,tipLowerRange,fingerPressure,fingerUpperRange,fingerLowerRange,angle,writtingSpeed,accX,accY,accZ,gyroX,gyroY,gyroZ
42945,23,170,30,0,170,30,43,25,-0.721630871295929,-0.25905272364616394,-0.7200000286102295,-12.759007453918457,-1.3606107234954834,10.966565132141113
42946,23,170,30,0,170,30,43,3,-0.731152355670929,-0.27467772364616394,-0.6885058879852295,-0.7895419597625732,0.6699236631393433,2.508549690246582
42947,23,170,30,0,170,30,44,15,-0.744091808795929,-0.27516600489616394,-0.7285449504852295,-8.316259384155273,1.585954189300537,5.195572376251221
42948,22,170,30,0,170,30,43,8,-0.724316418170929,-0.24171875417232513,-0.6850879192352295,3.958549737930298,-1.6048853397369385,3.3482441902160645
42949,21,170,30,0,170,30,43,2,-0.721875011920929,-0.27272459864616394,-0.7097461223602295,-0.3620610237121582,-0.20030540227890015,1.6993893384933472
42950,22,170,30,0,170,30,44,12,-0.734326183795929,-0.26857420802116394,-0.7051074504852295,9.424198150634766,0.8073282241821289,-2.0410687923431396
42951,21,170,30,0,170,30,44,6,-0.724316418170929,-0.24782226979732513,-0.6824023723602295,4.99671745300293,1.036335825920105,-0.10213740170001984
42952,12,170,30,0,170,30,44,141,-1.0495116710662842,-0.43336912989616394,-0.4558398425579071,46.72190856933594,40.08977127075195,-55.063968658447266
42953,4,170,30,0,170,30,54,299,-0.783154308795929,-0.32082030177116394,-1.1543262004852295,-156.46893310546875,99.58595275878906,43.86732864379883
42954,1,170,30,0,170,30,56,285,-0.42597657442092896,-0.08473633229732513,-0.6553027629852295,-123.7361068725586,51.20427322387695,111.04290008544922
42956,0,170,30,0,170,30,54,142,-0.26630860567092896,0.31882813572883606,-0.7417285442352295,-34.25518798828125,20.65465545654297,87.69938659667969
42957,0,170,30,0,170,30,50,154,-0.20209960639476776,0.30564454197883606,-0.8757617473602295,41.76007843017578,59.25007629394531,53.69939041137695
42958,0,170,30,0,170,30,47,108,-0.20405273139476776,0.12571288645267487,-1.1611621379852295,21.51580047607422,68.07450103759766,19.332977294921875
42959,0,170,30,0,170,30,43,69,-0.00483398512005806,0.24558593332767487,-1.0537402629852295,4.279160499572754,41.265342712402344,24.187938690185547
42960,0,170,30,0,170,30,36,29,0.12480469048023224,0.13523437082767487,-1.1350390911102295,26.187557220458984,0.08977097272872925,2.752824306488037
42961,1,170,30,0,170,30,26,111,-0.21918945014476776,0.0016894526779651642,-1.0732715129852295,51.98908615112305,-36.444580078125,-23.506717681884766
42964,0,170,30,0,170,30,17,34,-0.27607423067092896,0.12791015207767487,-1.0266406536102295,-12.682671546936035,-21.46748161315918,0.18793892860412598
42965,1,170,30,0,170,30,15,33,-0.24970702826976776,0.18064452707767487,-1.0115039348602295,9.790610313415527,-17.772825241088867,-6.315877914428711
42966,1,170,30,0,170,30,13,64,-0.24848632514476776,0.11130858957767487,-1.0044238567352295,16.73717498779297,-17.86442756652832,-29.766258239746094
42967,0,170,30,0,170,30,11,65,-0.36030274629592896,-0.12648437917232513,-1.0664355754852295,6.050152778625488,-18.994199752807617,-40.02580261230469
42968,1,170,30,0,170,30,9,59,-0.27021485567092896,0.049052733927965164,-0.8987109661102295,-5.415495872497559,-37.620155334472656,-16.331144332885742
42969,0,170,30,0,170,30,5,132,-0.17011718451976776,-0.0017285160720348358,-0.8991992473602295,9.332595825195312,-61.513282775878906,-61.7051887512207
42970,0,170,30,0,170,30,1,165,-0.602734386920929,-0.30055662989616394,-0.9101855754852295,2.630305290222168,-73.75756072998047,-89.47618865966797
42971,0,170,30,0,170,30,1,50,-0.913281261920929,-0.15358398854732513,-0.0014941412955522537,-28.65213966369629,-3.833893299102783,-18.407480239868164
42972,0,170,30,0,170,30,6,186,-0.784375011920929,-0.44215819239616394,-0.6614062786102295,-8.285724639892578,-110.87206268310547,67.69938659667969
42973,0,170,30,0,170,30,18,157,-0.680371105670929,-0.48317381739616394,-1.0298144817352295,74.29442596435547,41.96763229370117,-41.323509216308594
42974,0,170,30,0,170,30,22,40,-0.602246105670929,-0.24513672292232513,-0.8511035442352295,-27.675039291381836,-6.948396682739258,5.714656352996826
42975,0,170,30,0,170,30,25,78,-0.703076183795929,-0.14455078542232513,-0.7016894817352295,-33.4765625,16.440916061401367,28.478015899658203
42976,0,170,30,0,170,30,27,42,-0.659619152545929,-0.30543944239616394,-0.8408496379852295,18.61503791809082,-18.093435287475586,6.126870155334473
42977,0,170,30,0,170,30,29,316,-0.858105480670929,-0.14601562917232513,-0.7058398723602295,233.637939453125,8.105037689208984,-75.0487060546875
42978,0,170,30,0,170,30,27,17,-0.685742199420929,-0.12160156667232513,-0.6013476848602295,6.599771022796631,1.6012213230133057,9.546717643737793
42979,0,170,30,0,170,30,27,77,-0.896679699420929,-0.46266600489616394,-0.3152148425579071,35.3936653137207,-18.551450729370117,-23.781526565551758
42980,0,170,30,0,170,30,31,153,-0.706982433795929,-0.49513670802116394,-0.4248339831829071,76.06542205810547,-13.8949613571167,-63.17083740234375
42981,0,170,30,0,170,30,32,21,-0.714550793170929,-0.5493359565734863,-0.3713671863079071,-7.369694709777832,-4.398778438568115,9.409313201904297
42982,0,170,30,0,170,30,34,23,-0.748242199420929,-0.5341992378234863,-0.2998339831829071,-17.049083709716797,1.0668702125549316,5.592519283294678
42983,0,170,30,0,170,30,37,20,-0.752636730670929,-0.47951170802116394,-0.3047167956829071,-2.0261833667755127,5.8607635498046875,12.920763969421387
42984,0,170,30,0,170,30,39,13,-0.737011730670929,-0.5573925971984863,-0.3699023425579071,-3.552900552749634,0.1508396863937378,9.65358829498291
42985,0,170,30,0,170,30,41,23,-0.775585949420929,-0.5195508003234863,-0.3601367175579071,-8.575800895690918,13.708091735839844,1.1803053617477417
