timestamp,tipPressure,tipUpperRange,tipLowerRange,fingerPressure,fingerUpperRange,fingerLowerRange,angle,writtingSpeed,accX,accY,accZ,gyroX,gyroY,gyroZ
15531,0,170,30,17,170,30,59,105,-0.3866601586341858,-0.5647558569908142,-0.9730077981948853,28.096641540527344,61.59740447998047,15.910381317138672
15532,0,170,30,17,170,30,56,114,-0.4625878930091858,-0.2022070288658142,-0.9910742044448853,-52.10183334350586,43.429466247558594,19.437097549438477
15533,0,170,30,18,170,30,54,48,-0.2528710961341858,-0.4024023413658142,-0.9732519388198853,2.295114517211914,34.81877899169922,-10.929312705993652
15534,0,170,30,15,170,30,49,82,-0.1364160180091858,-0.3904394507408142,-0.9883886575698853,-24.910991668701172,27.41419792175293,-30.42549705505371
15536,0,170,30,6,170,30,43,78,-0.1901269555091858,-0.2312597632408142,-0.9481054544448853,-25.139999389648438,24.925647735595703,-28.639238357543945
15537,0,170,30,3,170,30,39,41,-0.09613281488418579,-0.2852148413658142,-1.0123144388198853,-1.430076241493225,24.65083885192871,-15.723206520080566
15538,0,170,30,3,170,30,35,57,-0.023867186158895493,-0.3462499976158142,-1.0040136575698853,18.371450424194336,28.727174758911133,-10.16595458984375
15539,0,170,30,4,170,30,30,24,0.011044923216104507,-0.3237890601158142,-0.9795995950698853,10.585190773010254,11.230992317199707,2.20045804977417
15540,0,170,30,4,170,30,25,10,0.021054688841104507,-0.3347753882408142,-0.9847265481948853,-0.5903816223144531,5.307328224182129,-4.547633647918701
15541,0,170,30,4,170,30,18,52,0.03643554821610451,-0.3291601538658142,-0.9722753763198853,-16.51404571533203,-28.921680450439453,6.597404479980469
15542,0,170,30,3,170,30,13,36,-0.07440429925918579,-0.2808203101158142,-0.9617773294448853,-7.872824192047119,-17.318626403808594,11.681374549865723
15543,0,170,30,3,170,30,11,12,-0.08514648675918579,-0.2400488257408142,-0.9842382669448853,-2.2087020874023438,-3.6392366886138916,-6.593435287475586
15544,0,170,30,4,170,30,9,48,-0.05267577990889549,-0.3220800757408142,-0.9778906106948853,15.959236145019531,2.0096182823181152,-30.15068817138672
15545,0,170,30,3,170,30,8,113,0.1528906226158142,-0.2527441382408142,-1.4991308450698853,-26.45297622680664,-35.85297775268555,-50.95984649658203
15546,0,170,30,0,170,30,7,294,-0.3410058617591858,-0.11065429449081421,-0.5699316263198853,-111.23160552978516,-137.74609375,45.77297592163086
15547,0,170,30,0,170,30,4,95,-0.4911523461341858,0.0033593736588954926,-0.5530859231948853,55.730228424072266,34.65083694458008,4.689007759094238
