timestamp,tipPressure,tipUpperRange,tipLowerRange,fingerPressure,fingerUpperRange,fingerLowerRange,angle,writtingSpeed,accX,accY,accZ,gyroX,gyroY,gyroZ
50789,0,170,30,1,170,30,47,10,-0.7804589867591858,-0.2315039038658142,-0.6375585794448853,7.714962005615234,-0.35679391026496887,2.658473253250122
50790,0,170,30,1,170,30,47,16,-0.8121972680091858,-0.2173437476158142,-0.5923925638198853,6.844732761383057,-6.402595520019531,3.4218320846557617
50791,0,170,30,4,170,30,47,6,-0.7719140648841858,-0.2459082007408142,-0.6282812356948853,0.463053435087204,2.8645801544189453,3.452366352081299
50792,0,170,30,7,170,30,47,14,-0.8226953148841858,-0.1929296851158142,-0.5789648294448853,1.3027480840682983,-0.9216793775558472,-11.799541473388672
50793,0,170,30,7,170,30,48,23,-0.7807031273841858,-0.2710546851158142,-0.6063085794448853,-12.086565017700195,-6.998015403747559,3.986717700958252
50794,0,170,30,8,170,30,48,9,-0.7789941430091858,-0.2725195288658142,-0.6316992044448853,-1.2163358926773071,-1.623969554901123,6.872213840484619
50795,0,170,30,8,170,30,49,17,-0.7968164086341858,-0.2334570288658142,-0.6129003763198853,5.699694633483887,4.803511619567871,-6.715572357177734
50796,0,170,30,7,170,30,49,9,-0.8119531273841858,-0.2056249976158142,-0.6048437356948853,-2.880457878112793,4.5745038986206055,2.4905343055725098
50797,0,170,30,8,170,30,49,21,-0.7929101586341858,-0.2498144507408142,-0.6390234231948853,-8.666717529296875,-4.478931427001953,8.67374038696289
50798,0,170,30,9,170,30,50,6,-0.7982812523841858,-0.2124609351158142,-0.5838476419448853,-6.223969459533691,-0.6926717758178711,-0.0590839684009552
50800,37,170,30,15,170,30,50,6,-0.8134179711341858,-0.2053808569908142,-0.6150976419448853,-3.979694366455078,0.7271755337715149,1.9867175817489624
50801,66,170,30,24,170,30,49,91,-0.7833886742591858,-0.03912109509110451,-0.6038671731948853,41.59282684326172,-37.654502868652344,-11.906412124633789
50802,93,170,30,45,170,30,49,22,-0.8226953148841858,-0.2051367163658142,-0.5721288919448853,-10.910992622375488,-0.7384732961654663,11.131755828857422
50803,113,170,30,66,170,30,47,55,-0.7682519555091858,-0.2153906226158142,-0.6785742044448853,10.890534400939941,-27.501832962036133,-16.669771194458008
