timestamp,tipPressure,tipUpperRange,tipLowerRange,fingerPressure,fingerUpperRange,fingerLowerRange,angle,writtingSpeed,accX,accY,accZ,gyroX,gyroY,gyroZ
2581,0,170,30,30,170,30,49,8,-0.804150402545929,-0.16627930104732513,-0.6531054973602295,-5.0643510818481445,-2.6735877990722656,0.8291602730751038
2582,0,170,30,30,170,30,49,17,-0.765576183795929,-0.21510742604732513,-0.7016894817352295,7.210457801818848,2.593587875366211,-7.4761834144592285
2584,0,170,30,29,170,30,49,17,-0.786572277545929,-0.17287109792232513,-0.6929004192352295,11.470000267028809,0.5935877561569214,-5.292977333068848
2585,0,170,30,30,170,30,49,5,-0.810742199420929,-0.13063476979732513,-0.6528613567352295,-1.2170226573944092,2.914198398590088,1.3635114431381226
2586,0,170,30,30,170,30,49,4,-0.781933605670929,-0.14381836354732513,-0.6855762004852295,-3.4154961109161377,-0.24610692262649536,1.1039694547653198
2587,0,170,30,29,170,30,49,14,-0.809765636920929,-0.16554687917232513,-0.6704394817352295,5.744809150695801,3.0821373462677,-5.4761834144592285
2588,0,170,30,27,170,30,49,10,-0.794873058795929,-0.17189453542232513,-0.6440722942352295,-4.926946640014648,-2.9178626537323,2.1726717948913574
2589,0,170,30,27,170,30,49,11,-0.786816418170929,-0.17482422292232513,-0.6640918254852295,4.920381546020508,3.631755828857422,-3.2166411876678467
2590,0,170,30,26,170,30,49,10,-0.772900402545929,-0.16872070729732513,-0.6616504192352295,-6.560534477233887,1.158473253250122,2.584885358810425
2591,0,170,30,26,170,30,49,12,-0.781445324420929,-0.18410156667232513,-0.6677539348602295,5.485267162322998,6.486717700958252,-0.6517557501792908
2592,0,170,30,26,170,30,49,7,-0.777294933795929,-0.15407226979732513,-0.6699512004852295,1.1341221332550049,-5.421679496765137,0.9207633137702942
2593,0,170,30,26,170,30,49,8,-0.777294933795929,-0.19850586354732513,-0.6682422161102295,-3.049083948135376,0.4714503586292267,5.256641387939453
2594,0,170,30,26,170,30,49,4,-0.788769543170929,-0.14064453542232513,-0.6804492473602295,-3.125419855117798,0.349312961101532,1.2108396291732788
2595,0,170,30,26,170,30,49,5,-0.794384777545929,-0.15773437917232513,-0.6645801067352295,-1.8277099132537842,1.3111450672149658,2.3406107425689697
2596,0,170,30,27,170,30,49,10,-0.793164074420929,-0.14235351979732513,-0.6596972942352295,-8.71320629119873,-1.6048853397369385,0.2795419991016388
2597,0,170,30,26,170,30,49,3,-0.795117199420929,-0.13747070729732513,-0.6855762004852295,0.950916051864624,2.1355724334716797,0.5390839576721191
2598,0,170,30,26,170,30,49,1,-0.791210949420929,-0.14699219167232513,-0.6645801067352295,0.309694766998291,0.9447327852249146,-0.17847329378128052
2599,0,170,30,26,170,30,49,20,-0.795117199420929,-0.12379883229732513,-0.6880176067352295,-11.155954360961914,0.8378625512123108,8.065801620483398
2600,0,170,30,26,170,30,49,3,-0.775341808795929,-0.15919922292232513,-0.6919238567352295,0.32496190071105957,-1.6354198455810547,-1.1403053998947144
2601,0,170,30,26,170,30,49,3,-0.787304699420929,-0.14967773854732513,-0.6848437786102295,-1.9651143550872803,0.8073282241821289,0.6612213253974915
2608,0,170,30,26,170,30,49,7,-0.804638683795929,-0.10792969167232513,-0.6609179973602295,-2.5758016109466553,-0.49038165807724,4.035267353057861
2609,0,170,30,27,170,30,49,8,-0.779003918170929,-0.15797851979732513,-0.6853320598602295,-2.6674044132232666,-1.696488618850708,4.401679515838623
2610,0,170,30,27,170,30,48,1,-0.796093761920929,-0.14381836354732513,-0.6726367473602295,0.6913740634918213,-0.47511452436447144,0.21847328543663025
2611,0,170,30,28,170,30,48,11,-0.798779308795929,-0.11793945729732513,-0.6704394817352295,-4.468931198120117,-3.5285496711730957,3.607786178588867
2612,1,170,30,30,170,30,48,1,-0.799267590045929,-0.14650391042232513,-0.6628711223602295,-0.8200762271881104,0.16610682010650635,0.09633587300777435
2613,9,170,30,33,170,30,48,13,-0.802197277545929,-0.12819336354732513,-0.6638476848602295,-8.484198570251465,-0.15450388193130493,4.478015422821045
2614,19,170,30,39,170,30,48,42,-0.811718761920929,-0.12965820729732513,-0.6189258098602295,15.668473243713379,-7.207939147949219,-20.05633544921875
2615,32,170,30,55,170,30,48,55,-0.762890636920929,-0.18019531667232513,-0.6719043254852295,4.569236755371094,-16.917863845825195,-33.75099182128906
2616,47,170,30,78,170,30,48,8,-0.781445324420929,-0.23537109792232513,-0.6211230754852295,2.553969383239746,-1.9254961013793945,-4.453282356262207
2617,60,170,30,93,170,30,48,11,-0.801220715045929,-0.12770508229732513,-0.6011035442352295,-6.8811445236206055,-1.9254961013793945,-2.346412181854248
2618,71,170,30,102,170,30,47,16,-0.808544933795929,-0.23927734792232513,-0.6030566692352295,-1.4460303783416748,-6.71938943862915,-8.224274635314941
2619,87,170,30,108,170,30,48,11,-0.816113293170929,-0.21950195729732513,-0.6199023723602295,2.7524428367614746,-1.5438168048858643,-7.4761834144592285
2620,86,170,30,105,170,30,49,78,-0.971630871295929,-0.26369139552116394,-0.6172168254852295,62.0806884765625,4.257709980010986,-12.14793872833252
2621,24,170,30,72,170,30,65,221,-0.43256837129592896,-0.27809569239616394,-1.2898242473602295,91.51580047607422,127.12793731689453,2.798625946044922
2622,9,170,30,64,170,30,57,103,-0.48383790254592896,-0.19069336354732513,-0.7868945598602295,-16.530000686645508,-32.18503952026367,54.32534408569336
2623,3,170,30,57,170,30,49,53,-0.663769543170929,-0.6472363471984863,-0.8354785442352295,1.9585496187210083,-44.76519012451172,6.661221504211426
2624,0,170,30,66,170,30,42,76,-0.777783215045929,-0.26173827052116394,-0.4822070300579071,-10.07198429107666,-61.559085845947266,-4.667022705078125
2625,0,170,30,92,170,30,40,56,-0.703564465045929,-0.38771483302116394,-0.7458789348602295,14.96618366241455,-16.612520217895508,-24.758625030517578
2626,0,170,30,105,170,30,41,21,-0.835400402545929,-0.18605469167232513,-0.5666797161102295,-6.270458221435547,0.7767938375473022,14.447481155395508
2627,0,170,30,119,170,30,41,61,-0.769238293170929,-0.43190428614616394,-0.5857226848602295,-9.278091430664062,-14.872060775756836,37.18030548095703
2628,0,170,30,134,170,30,43,22,-0.797802746295929,-0.30250975489616394,-0.6096484661102295,11.179924011230469,0.7615267038345337,-10.575419425964355
2629,0,170,30,143,170,30,43,36,-0.786816418170929,-0.22609375417232513,-0.6601855754852295,-11.00328254699707,-9.02473258972168,16.081069946289062
2630,14,170,30,167,170,30,45,45,-0.814404308795929,-0.33009764552116394,-0.6482226848602295,-25.781909942626953,-8.200304985046387,11.378779411315918
2631,56,170,30,227,170,30,44,43,-0.886669933795929,-0.42702147364616394,-0.5061328411102295,-5.78190803527832,-18.459848403930664,-19.03343391418457
2632,96,170,30,286,170,30,45,61,-0.892041027545929,-0.40919920802116394,-0.5876758098602295,-27.430763244628906,-9.406412124633789,-24.63648796081543
2633,118,170,30,315,170,30,46,20,-0.842480480670929,-0.30055662989616394,-0.5368945598602295,18.584503173828125,1.0210686922073364,0.4016793966293335
2634,116,170,30,289,170,30,46,27,-0.825634777545929,-0.24562500417232513,-0.5058887004852295,17.821144104003906,-0.7651908993721008,-9.369312286376953
2635,44,170,30,236,170,30,59,347,-0.672558605670929,0.055644530802965164,-0.4714648425579071,8.12648868560791,269.6470031738281,-69.81206512451172
2636,15,170,30,151,170,30,62,95,-0.29829102754592896,-0.34328123927116394,-1.0185840129852295,21.057785034179688,3.84549617767334,70.12686920166016
2637,6,170,30,99,170,30,52,186,-0.09638671576976776,-0.41408202052116394,0.2909863293170929,-43.766639709472656,-27.894962310791016,114.9054946899414
2638,1,170,30,92,170,30,47,85,-0.769238293170929,-0.24953125417232513,-0.6831347942352295,-57.98038101196289,9.921832084655762,17.500917434692383
2639,0,170,30,90,170,30,43,71,-0.721630871295929,-0.34450194239616394,-0.7942187786102295,-17.96511459350586,-49.055267333984375,4.081068515777588
2640,0,170,30,96,170,30,41,25,-0.860546886920929,-0.19606445729732513,-0.5171191692352295,-0.6368701457977295,-3.8644275665283203,20.813894271850586
2641,0,170,30,101,170,30,42,50,-0.749707043170929,-0.27614256739616394,-0.7036426067352295,-14.804808616638184,-15.543816566467285,20.493282318115234
2642,0,170,30,116,170,30,43,24,-0.768750011920929,-0.31325194239616394,-0.6379687786102295,8.401297569274902,8.211908340454102,-8.239541053771973
2643,0,170,30,132,170,30,42,26,-0.822460949420929,-0.29030272364616394,-0.5295703411102295,7.821145057678223,-11.238472938537598,7.745190620422363
2644,0,170,30,150,170,30,43,34,-0.768261730670929,-0.33131834864616394,-0.6174609661102295,14.859313011169434,-11.070534706115723,8.752824783325195
2645,0,170,30,169,170,30,43,23,-0.859814465045929,-0.31007811427116394,-0.5439746379852295,4.950916290283203,-12.9941987991333,5.256641387939453
2646,1,170,30,189,170,30,44,19,-0.820507824420929,-0.33815428614616394,-0.4546191394329071,-10.010915756225586,-9.849160194396973,0.08106870204210281
2647,25,170,30,217,170,30,45,48,-0.818310558795929,-0.25587889552116394,-0.5620410442352295,-12.759007453918457,-17.360610961914062,-18.865495681762695
