timestamp,tipPressure,tipUpperRange,tipLowerRange,fingerPressure,fingerUpperRange,fingerLowerRange,angle,writtingSpeed,accX,accY,accZ,gyroX,gyroY,gyroZ
13313,0,170,30,0,170,30,57,2,-0.847851574420929,-0.43166014552116394,-0.3630664050579071,0.37076330184936523,1.3874808549880981,-0.4532824456691742
13314,0,170,30,0,170,30,57,1,-0.849560558795929,-0.42750975489616394,-0.3591601550579071,0.8593130111694336,0.929465651512146,0.06580153107643127
13315,0,170,30,0,170,30,57,2,-0.856884777545929,-0.42897459864616394,-0.3540332019329071,-0.3620610237121582,1.2500762939453125,0.5085496306419373
13316,0,170,30,0,170,30,57,0,-0.845654308795929,-0.42189452052116394,-0.3616015613079071,0.034885406494140625,0.30351144075393677,-0.23954199254512787
13317,0,170,30,0,170,30,57,5,-0.843945324420929,-0.45656248927116394,-0.3901660144329071,1.8822137117385864,2.196641206741333,-1.2319084405899048
13318,0,170,30,0,170,30,56,1,-0.851513683795929,-0.43336912989616394,-0.3520800769329071,0.6608397960662842,0.2271755337715149,-1.0945038795471191
13319,0,170,30,0,170,30,56,1,-0.852734386920929,-0.42506834864616394,-0.3784472644329071,-1.2017557621002197,0.4714503586292267,0.08106870204210281
13320,0,170,30,0,170,30,56,1,-0.840771496295929,-0.44166991114616394,-0.3664843738079071,0.8135113716125488,0.349312961101532,-0.4838167726993561
13321,0,170,30,0,170,30,56,6,-0.828076183795929,-0.46632811427116394,-0.3757617175579071,1.5463359355926514,-1.1621372699737549,-3.7967939376831055
13322,0,170,30,0,170,30,56,0,-0.837109386920929,-0.43703123927116394,-0.3755175769329071,-0.2704579830169678,0.5172518491744995,0.18793892860412598
13323,0,170,30,0,170,30,56,2,-0.841503918170929,-0.44704100489616394,-0.3628222644329071,-1.2170226573944092,0.349312961101532,-0.6059542298316956
13324,0,170,30,0,170,30,56,1,-0.843701183795929,-0.42775389552116394,-0.3618457019329071,0.26389312744140625,0.730992317199707,0.2337404489517212
13325,0,170,30,0,170,30,56,1,-0.846630871295929,-0.43581053614616394,-0.3523242175579071,-0.224656343460083,-0.8415266871452332,0.4016793966293335
13327,0,170,30,0,170,30,56,1,-0.843457043170929,-0.43874022364616394,-0.3674609363079071,-0.942213773727417,0.2271755337715149,0.5085496306419373
13328,0,170,30,0,170,30,56,2,-0.847119152545929,-0.44533202052116394,-0.3652636706829071,-1.262824296951294,-0.39877861738204956,1.1803053617477417
